"","peaks","fips","cases","county","state","Region","lat","lng","per_dem","median.income","unemployed.rate"
"4339","peak 2","22081",716,"Red River","Louisiana","South",32.0931,-93.3399,0.397870280735721,39806,NA
"4340","peak 2","22083",1905.85714285714,"Richland","Louisiana","South",32.4178,-91.7635,0.324446680080483,39586,NA
"4341","peak 2","22085",2284.28571428571,"Sabine","Louisiana","South",31.564,-93.5546,0.163363533408834,45486,NA
"4342","peak 2","22087",2745.42857142857,"St. Bernard","Louisiana","South",29.8693,-89.5552,0.348498583569405,45806,NA
"4343","peak 2","22089",4089.14285714286,"St. Charles","Louisiana","South",29.9055,-90.3582,0.34365466213136,71579,NA
"4344","peak 2","22091",760.857142857143,"St. Helena","Louisiana","South",30.822,-90.7103,0.543358233192595,43376,NA
"4345","peak 2","22093",1508,"St. James","Louisiana","South",30.0263,-90.7963,0.517077045274027,57250,NA
"4346","peak 2","22095",2925.85714285714,"St. John the Baptist","Louisiana","South",30.1265,-90.4709,0.633725270623367,54944,NA
"4347","peak 2","22097",7146,"St. Landry","Louisiana","South",30.5988,-92.0059,0.422121786460611,39599,NA
"4348","peak 2","22099",4136.71428571429,"St. Martin","Louisiana","South",30.1291,-91.6083,0.312116280789999,47247,NA
"4349","peak 2","22101",3390.71428571429,"St. Mary","Louisiana","South",29.7047,-91.4432,0.347407918571552,40918,NA
"4350","peak 2","22103",17458.4285714286,"St. Tammany","Louisiana","South",30.4102,-89.9583,0.269402612233245,71526,NA
"4351","peak 2","22105",9743,"Tangipahoa","Louisiana","South",30.6266,-90.4057,0.327552418445743,47860,NA
"4352","peak 2","22107",292.285714285714,"Tensas","Louisiana","South",32.0017,-91.3401,0.5203602192639,31436,NA
"4353","peak 2","22109",7170.42857142857,"Terrebonne","Louisiana","South",29.4148,-90.8663,0.242171280276817,51719,NA
"4354","peak 2","22111",2031.85714285714,"Union","Louisiana","South",32.8318,-92.3748,0.236943130077672,44617,NA
"4355","peak 2","22113",3946.71428571429,"Vermilion","Louisiana","South",29.8465,-92.3238,0.183318694188259,50193,NA
"4356","peak 2","22115",2414.71428571429,"Vernon","Louisiana","South",31.1083,-93.1842,0.167824878387769,51652,NA
"4357","peak 2","22117",3408.57142857143,"Washington","Louisiana","South",30.8533,-90.0405,0.305949879567468,35505,NA
"4358","peak 2","22119",3229.85714285714,"Webster","Louisiana","South",32.7135,-93.335,0.338823012736056,38386,NA
"4359","peak 2","22121",2009.71428571429,"West Baton Rouge","Louisiana","South",30.4634,-91.3127,0.439809888628786,65344,NA
"4360","peak 2","22123",1022.28571428571,"West Carroll","Louisiana","South",32.7885,-91.4568,0.140538400633412,42614,NA
"4361","peak 2","22125",988.428571428571,"West Feliciana","Louisiana","South",30.8798,-91.42,0.366624122527122,65296,NA
"4362","peak 2","22127",1274.42857142857,"Winn","Louisiana","South",31.9443,-92.6367,0.247871485943775,43166,NA
"4363","peak 2","23001",3233.14285714286,"Androscoggin","Maine","Northeast",44.1658,-70.2065,0.470420903810448,58958,NA
"4364","peak 2","23003",883.857142857143,"Aroostook","Maine","Northeast",46.6589,-68.5989,0.390421305880378,40675,NA
"4365","peak 2","23005",8781.85714285714,"Cumberland","Maine","Northeast",43.8464,-70.3988,0.664511134621836,75254,NA
"4366","peak 2","23007",522.714285714286,"Franklin","Maine","Northeast",44.974,-70.444,0.464002300172513,51136,NA
"4367","peak 2","23009",633.857142857143,"Hancock","Maine","Northeast",44.6642,-68.3586,0.54830856334041,58926,NA
"4368","peak 2","23011",2237.42857142857,"Kennebec","Maine","Northeast",44.4091,-69.7673,0.485707923961146,55358,NA
"4369","peak 2","23013",428.142857142857,"Knox","Maine","Northeast",44.141,-69.1686,0.58716095437942,55910,NA
"4370","peak 2","23015",362.285714285714,"Lincoln","Maine","Northeast",44.0664,-69.5435,0.537594303636518,58619,NA
"4371","peak 2","23017",1369.42857142857,"Oxford","Maine","Northeast",44.4999,-70.7566,0.440552967872925,50344,NA
"4372","peak 2","23019",2587.14285714286,"Penobscot","Maine","Northeast",45.4006,-68.6495,0.442282658410442,50702,NA
"4373","peak 2","23021",144.857142857143,"Piscataquis","Maine","Northeast",45.8373,-69.2846,0.354965684295519,43509,NA
"4374","peak 2","23023",527,"Sagadahoc","Maine","Northeast",43.9598,-69.8546,0.562775605291622,65841,NA
"4375","peak 2","23025",866.428571428571,"Somerset","Maine","Northeast",45.5139,-69.9589,0.36982377257234,45333,NA
"4376","peak 2","23027",405.857142857143,"Waldo","Maine","Northeast",44.5028,-69.1454,0.507606907894737,51073,NA
"4377","peak 2","23029",441.714285714286,"Washington","Maine","Northeast",45.0306,-67.6288,0.389525839718845,39068,NA
"4378","peak 2","23031",6527.42857142857,"York","Maine","Northeast",43.4782,-70.7144,0.54904788715014,66803,NA
"4379","peak 2","24001",5765.85714285714,"Allegany","Maryland","South",39.6215,-78.6976,0.29888058483731,48170,NA
"4380","peak 2","24003",28062.4285714286,"Anne Arundel","Maryland","South",39.0065,-76.6051,0.55818317469648,100916,NA
"4381","peak 2","24005",42248.8571428571,"Baltimore","Maryland","South",39.4627,-76.6393,0.622774334107757,76972,NA
"4382","peak 2","24009",2720.57142857143,"Calvert","Maryland","South",38.5434,-76.5687,0.459907965466688,111056,NA
"4383","peak 2","24011",1526.28571428571,"Caroline","Maryland","South",38.8717,-75.8316,0.322590857287578,60143,NA
"4384","peak 2","24013",5954.14285714286,"Carroll","Maryland","South",39.5629,-77.0225,0.363371774298045,101810,NA
"4385","peak 2","24015",4070.71428571429,"Cecil","Maryland","South",39.5712,-75.9407,0.354157009818381,75307,NA
"4386","peak 2","24017",6756.57142857143,"Charles","Maryland","South",38.5073,-76.9922,0.694663567900959,102510,NA
"4387","peak 2","24019",1630.71428571429,"Dorchester","Maryland","South",38.4829,-76.0125,0.429179445452838,48709,NA
"4388","peak 2","24021",13163.7142857143,"Frederick","Maryland","South",39.4722,-77.398,0.533427188133091,102951,NA
"4389","peak 2","24023",1624.57142857143,"Garrett","Maryland","South",39.5289,-79.2729,0.210172314393697,59253,NA
"4390","peak 2","24025",9654.14285714286,"Harford","Maryland","South",39.5611,-76.3171,0.425782462580811,91492,NA
"4391","peak 2","24027",12711.8571428571,"Howard","Maryland","South",39.2507,-76.9312,0.707044607837782,121329,NA
"4392","peak 2","24029",864.714285714286,"Kent","Maryland","South",39.2545,-76.0399,0.493700203816935,65615,NA
"4393","peak 2","24031",51479.2857142857,"Montgomery","Maryland","South",39.1363,-77.2042,0.786088061108061,110012,NA
"4394","peak 2","24033",60013.1428571429,"Prince George's","Maryland","South",38.8295,-76.8473,0.892558637652846,85357,NA
"4395","peak 2","24035",1986.85714285714,"Queen Anne's","Maryland","South",39.068,-76.0203,0.353549026081215,101350,4.4
"4396","peak 2","24037",3787.71428571429,"St. Mary's","Maryland","South",38.3024,-76.6058,0.415665139674841,89123,NA
"4397","peak 2","24039",1990.85714285714,"Somerset","Maryland","South",38.1158,-75.7518,0.417956046122006,38731,7.2
"4398","peak 2","24041",1394.28571428571,"Talbot","Maryland","South",38.7713,-76.0971,0.490445577477278,75714,4.6
"4399","peak 2","24043",9767.42857142857,"Washington","Maryland","South",39.6036,-77.814,0.384248808628041,59785,5.5
"4400","peak 2","24045",5323.14285714286,"Wicomico","Maryland","South",38.3733,-75.6208,0.477194045352259,54351,5.9
"4401","peak 2","24047",2582.28571428571,"Worcester","Maryland","South",38.2128,-75.334,0.396327032911552,65821,7.2
"4402","peak 2","24510",34296,"Baltimore city","Maryland","South",39.3051,-76.6144,0.872817009951108,49780,7.7
"4403","peak 2","25001",6550.71428571429,"Barnstable","Massachusetts","Northeast",41.7242,-70.2915,0.611967403958091,82686,5.4
"4404","peak 2","25003",3613.14285714286,"Berkshire","Massachusetts","Northeast",42.3707,-73.2064,0.724413309982487,58805,5.7
"4405","peak 2","25005",41294.1428571429,"Bristol","Massachusetts","Northeast",41.7972,-71.1144,0.549189162092388,69857,5.5
"4406","peak 2","25007",605.571428571429,"Dukes","Massachusetts","Northeast",41.3961,-70.6501,0.774652289420222,76036,5.5
"4407","peak 2","25009",66882.4285714286,"Essex","Massachusetts","Northeast",42.6731,-70.952,0.634358158638209,83253,5.6
"4408","peak 2","25011",1473.14285714286,"Franklin","Massachusetts","Northeast",42.5831,-72.5918,0.707287201469688,60143,4.2
"4409","peak 2","25013",30614.1428571429,"Hampden","Massachusetts","Northeast",42.1351,-72.6316,0.577274414809994,59918,6.7
"4410","peak 2","25015",4610.57142857143,"Hampshire","Massachusetts","Northeast",42.3402,-72.6638,0.721219295649601,74142,3.7
"4411","peak 2","25017",86916.7142857143,"Middlesex","Massachusetts","Northeast",42.4856,-71.3918,0.714697126023505,106543,4
"4412","peak 2","25019",935,"Nantucket","Massachusetts","Northeast",41.2831,-70.0692,0.717355598138516,96030,5.8
"4413","peak 2","25021",32311.1428571429,"Norfolk","Massachusetts","Northeast",42.1607,-71.2111,0.670291427856707,106851,4.5
"4414","peak 2","25023",29002.2857142857,"Plymouth","Massachusetts","Northeast",41.9512,-70.8114,0.575284279163464,90584,5.2
"4415","peak 2","25025",61653,"Suffolk","Massachusetts","Northeast",42.3336,-71.0709,0.806416225980886,75843,5.3
"4416","peak 2","25027",49885.7142857143,"Worcester","Massachusetts","Northeast",42.3514,-71.9077,0.575844764290046,77795,5.1
"4417","peak 2","26001",376.428571428571,"Alcona","Michigan","Midwest",44.6854,-83.5937,0.303227633069083,41491,6.7
"4418","peak 2","26003",476.571428571429,"Alger","Michigan","Midwest",46.4086,-86.604,0.400351014040562,52285,8.4
"4419","peak 2","26005",6258.28571428571,"Allegan","Michigan","Midwest",42.5913,-85.8884,0.364399201120816,66568,4.8
"4420","peak 2","26007",1303.14285714286,"Alpena","Michigan","Midwest",45.0349,-83.6258,0.353585950851553,43676,5.5
"4421","peak 2","26009",750.142857142857,"Antrim","Michigan","Midwest",44.9991,-85.1402,0.373691140510377,58317,6.8
"4422","peak 2","26011",646.142857142857,"Arenac","Michigan","Midwest",44.0647,-83.894,0.314120711131242,44017,7.9
"4423","peak 2","26013",645.142857142857,"Baraga","Michigan","Midwest",46.6626,-88.3652,0.366022783556216,48371,7.7
"4424","peak 2","26015",3217.42857142857,"Barry","Michigan","Midwest",42.595,-85.309,0.328561481687787,67703,4.6
"4425","peak 2","26017",6700.71428571429,"Bay","Michigan","Midwest",43.708,-83.9916,0.434005476723923,50130,6.1
"4426","peak 2","26019",756,"Benzie","Michigan","Midwest",44.6387,-86.0155,0.446909150220192,56934,5.7
"4427","peak 2","26021",10001.2857142857,"Berrien","Michigan","Midwest",41.9547,-86.4123,0.454394290638541,50659,5.7
"4428","peak 2","26023",4151.85714285714,"Branch","Michigan","Midwest",41.9161,-85.059,0.299912349045579,52255,5.1
"4429","peak 2","26025",8234.71428571429,"Calhoun","Michigan","Midwest",42.2465,-85.0056,0.435675382085364,50205,6.8
"4430","peak 2","26027",3439.57142857143,"Cass","Michigan","Midwest",41.9154,-85.9935,0.348260604211169,55029,5
"4431","peak 2","26029",901.857142857143,"Charlevoix","Michigan","Midwest",45.3022,-85.1263,0.408176470588235,58831,6.2
"4432","peak 2","26031",802.714285714286,"Cheboygan","Michigan","Midwest",45.4465,-84.4999,0.342639274010587,47876,6.4
"4433","peak 2","26033",3206.28571428571,"Chippewa","Michigan","Midwest",46.3053,-84.5777,0.376828024033556,49610,6.2
"4434","peak 2","26035",1327.42857142857,"Clare","Michigan","Midwest",43.9879,-84.8478,0.319329279528284,42480,7.7
"4435","peak 2","26037",4344.42857142857,"Clinton","Michigan","Midwest",42.9437,-84.6015,0.45836376155403,72666,4.7
"4436","peak 2","26039",505.142857142857,"Crawford","Michigan","Midwest",44.6837,-84.6103,0.339905864393843,49114,6.8
"4437","peak 2","26041",2981.14285714286,"Delta","Michigan","Midwest",45.9191,-86.9242,0.359604746820481,48880,5.8
"4438","peak 2","26043",2254.57142857143,"Dickinson","Michigan","Midwest",46.0091,-87.8702,0.325176502844609,53751,5
"4439","peak 2","26045",5194.42857142857,"Eaton","Michigan","Midwest",42.5961,-84.8383,0.486560853140983,65891,5.5
"4440","peak 2","26047",1291.42857142857,"Emmet","Michigan","Midwest",45.521,-84.8908,0.435676601884836,59456,5.9
"4441","peak 2","26049",22866.1428571429,"Genesee","Michigan","Midwest",43.0217,-83.7067,0.539347668955548,50554,7.5
"4442","peak 2","26051",1297.85714285714,"Gladwin","Michigan","Midwest",43.9907,-84.3883,0.309799356296651,46458,7.1
"4443","peak 2","26053",1046.57142857143,"Gogebic","Michigan","Midwest",46.4089,-89.6944,0.431889668521655,39030,5.5
"4444","peak 2","26055",3499.42857142857,"Grand Traverse","Michigan","Midwest",44.6688,-85.5605,0.476177036987848,65041,4.8
"4445","peak 2","26057",4416.71428571429,"Gratiot","Michigan","Midwest",43.2927,-84.6049,0.349924190934281,51046,5.6
"4446","peak 2","26059",2866.42857142857,"Hillsdale","Michigan","Midwest",41.8878,-84.5929,0.252467599347695,50015,5.5
"4447","peak 2","26061",2201.71428571429,"Houghton","Michigan","Midwest",46.8978,-88.6874,0.41889627587698,45006,5.3
"4448","peak 2","26063",1717.28571428571,"Huron","Michigan","Midwest",43.8334,-83.0232,0.297770787004393,49126,5.6
"4449","peak 2","26065",13586,"Ingham","Michigan","Midwest",42.5971,-84.3735,0.651760636457973,54704,5.9
"4450","peak 2","26067",5251.57142857143,"Ionia","Michigan","Midwest",42.9451,-85.0746,0.338445776025335,59582,4.9
"4451","peak 2","26069",1179,"Iosco","Michigan","Midwest",44.3558,-83.6359,0.349736379613357,43605,6.8
"4452","peak 2","26071",864.857142857143,"Iron","Michigan","Midwest",46.2087,-88.5305,0.367211665930181,46814,6
"4453","peak 2","26073",3658.57142857143,"Isabella","Michigan","Midwest",43.6406,-84.8468,0.478297814486251,46677,5.2
"4454","peak 2","26075",11236.2857142857,"Jackson","Michigan","Midwest",42.2485,-84.4234,0.395679004711789,56001,5.9
"4455","peak 2","26077",13252.5714285714,"Kalamazoo","Michigan","Midwest",42.2455,-85.5312,0.583527410155215,56739,5.3
"4456","peak 2","26079",516.142857142857,"Kalkaska","Michigan","Midwest",44.6847,-85.0902,0.282381713855705,47620,6.7
"4457","peak 2","26081",46219.1428571429,"Kent","Michigan","Midwest",43.0322,-85.5493,0.520470962309721,66560,4.9
"4458","peak 2","26083",100.142857142857,"Keweenaw","Michigan","Midwest",47.6279,-88.4346,0.431599229287091,47318,7.4
"4459","peak 2","26085",320.428571428571,"Lake","Michigan","Midwest",43.9901,-85.8016,0.361853550529812,38044,8.3
"4460","peak 2","26087",4639.28571428571,"Lapeer","Michigan","Midwest",43.0901,-83.2218,0.310864197530864,66415,4.2
"4461","peak 2","26089",707.285714285714,"Leelanau","Michigan","Midwest",44.9386,-85.8118,0.520414201183432,72888,5
"4462","peak 2","26091",6063.71428571429,"Lenawee","Michigan","Midwest",41.8951,-84.0664,0.391906323185012,55466,5.6
"4463","peak 2","26093",8698.42857142857,"Livingston","Michigan","Midwest",42.6029,-83.9115,0.379096991281241,87827,2.9
"4464","peak 2","26095",990.714285714286,"Luce","Michigan","Midwest",46.4707,-85.5444,0.280573142285905,45464,7.5
"4465","peak 2","26097",397.428571428571,"Mackinac","Michigan","Midwest",46.0802,-85.0868,0.3751960085531,44986,6.4
"4466","peak 2","26099",52631.5714285714,"Macomb","Michigan","Midwest",42.6955,-82.9323,0.453109319866628,65051,4.4
"4467","peak 2","26101",716.428571428571,"Manistee","Michigan","Midwest",44.333,-86.0568,0.416717843739338,50047,6.7
"4468","peak 2","26103",4569.14285714286,"Marquette","Michigan","Midwest",46.4314,-87.6416,0.546286904062784,54913,5.4
"4469","peak 2","26105",1072.28571428571,"Mason","Michigan","Midwest",43.9952,-86.25,0.394227425524516,49869,6.1
"4470","peak 2","26107",1756.28571428571,"Mecosta","Michigan","Midwest",43.6408,-85.3246,0.350372939332035,47705,6.5
"4471","peak 2","26109",1773.57142857143,"Menominee","Michigan","Midwest",45.58,-87.5566,0.342349488379472,49189,4.6
"4472","peak 2","26111",4365.28571428571,"Midland","Michigan","Midwest",43.6468,-84.3881,0.417474739243807,69859,4.9
"4473","peak 2","26113",581.714285714286,"Missaukee","Michigan","Midwest",44.3374,-85.0947,0.224671616219303,51317,5.3
"4474","peak 2","26115",8340,"Monroe","Michigan","Midwest",41.9287,-83.5375,0.378379308762106,64341,6.7
"4475","peak 2","26117",3695.28571428571,"Montcalm","Michigan","Midwest",43.311,-85.1525,0.302274143302181,52089,5.7
"4476","peak 2","26119",330.571428571429,"Montmorency","Michigan","Midwest",45.0276,-84.1272,0.277863116572794,40126,8.8
"4477","peak 2","26121",11617.4285714286,"Muskegon","Michigan","Midwest",43.2912,-86.152,0.493736748734369,50730,7.9
"4478","peak 2","26123",2422.42857142857,"Newaygo","Michigan","Midwest",43.5542,-85.8009,0.289864143440963,51772,5.7
"4479","peak 2","26125",65522,"Oakland","Michigan","Midwest",42.6604,-83.3858,0.56357167057614,81257,3.4
"4480","peak 2","26127",1705.28571428571,"Oceana","Michigan","Midwest",43.6409,-86.2676,0.351585834162992,52319,7
"4481","peak 2","26129",989.857142857143,"Ogemaw","Michigan","Midwest",44.335,-84.1264,0.291845133114974,41347,7.4
"4482","peak 2","26131",313.285714285714,"Ontonagon","Michigan","Midwest",46.6645,-89.3149,0.365667718191377,45531,8.4
"4483","peak 2","26133",918.428571428571,"Osceola","Michigan","Midwest",43.9898,-85.3253,0.260686187038689,47343,5.7
"4484","peak 2","26135",331.428571428571,"Oscoda","Michigan","Midwest",44.6818,-84.1298,0.275338530980714,44594,9
"4485","peak 2","26137",1063.71428571429,"Otsego","Michigan","Midwest",45.0214,-84.599,0.321406789997967,52392,7
"4486","peak 2","26139",19715.7142857143,"Ottawa","Michigan","Midwest",42.9598,-85.9961,0.383521127595384,69827,4.3
"4487","peak 2","26141",575.857142857143,"Presque Isle","Michigan","Midwest",45.3402,-83.9176,0.348873441994247,47339,7.4
"4488","peak 2","26143",1028.57142857143,"Roscommon","Michigan","Midwest",44.3356,-84.6116,0.34398721534159,42546,8.9
"4489","peak 2","26145",13337,"Saginaw","Michigan","Midwest",43.335,-84.0532,0.494325053943434,48471,7.1
"4490","peak 2","26147",7669.28571428571,"St. Clair","Michigan","Midwest",42.9341,-82.6805,0.340665189433438,60208,4.3
"4491","peak 2","26149",3959.14285714286,"St. Joseph","Michigan","Midwest",41.9144,-85.5278,0.331543528064147,54024,5.6
"4492","peak 2","26151",1653.71428571429,"Sanilac","Michigan","Midwest",43.4236,-82.8201,0.265793459859218,49917,6.3
"4493","peak 2","26153",242.714285714286,"Schoolcraft","Michigan","Midwest",46.1966,-86.1997,0.334878819810327,50256,7.7
"4494","peak 2","26155",3222.85714285714,"Shiawassee","Michigan","Midwest",42.9537,-84.1467,0.391265551703039,55633,5.7
"4495","peak 2","26157",2870.57142857143,"Tuscola","Michigan","Midwest",43.4645,-83.4169,0.29587366276108,52342,6.2
"4496","peak 2","26159",4405.71428571429,"Van Buren","Michigan","Midwest",42.2513,-86.0189,0.430118261403778,58733,6
"4497","peak 2","26161",15442.5714285714,"Washtenaw","Michigan","Midwest",42.2532,-83.8388,0.72607638920977,76728,4.6
"4498","peak 2","26163",90287.8571428571,"Wayne","Michigan","Midwest",42.2819,-83.2821,0.684459849003231,50753,6
"4499","peak 2","26165",1117.42857142857,"Wexford","Michigan","Midwest",44.3383,-85.5784,0.319627703257596,53146,5.8
"4500","peak 2","27001",1054.28571428571,"Aitkin","Minnesota","Midwest",46.6082,-93.4154,0.359800498753117,51936,4.1
"4501","peak 2","27003",30390.7142857143,"Anoka","Minnesota","Midwest",45.2733,-93.2465,0.477866926851448,83363,3.7
"4502","peak 2","27005",2775.85714285714,"Becker","Minnesota","Midwest",46.9347,-95.674,0.339621668986135,61311,3
"4503","peak 2","27007",3018,"Beltrami","Minnesota","Midwest",47.9738,-94.9377,0.472363470999214,54638,3.7
"4504","peak 2","27009",4099.42857142857,"Benton","Minnesota","Midwest",45.6991,-93.9988,0.327044025157233,63395,4.4
"4505","peak 2","27011",450,"Big Stone","Minnesota","Midwest",45.4261,-96.4109,0.354068594485541,52692,3.2
"4506","peak 2","27013",5286.42857142857,"Blue Earth","Minnesota","Midwest",44.0346,-94.067,0.508446367645835,60408,3.4
"4507","peak 2","27015",2101.71428571429,"Brown","Minnesota","Midwest",44.2421,-94.7276,0.32476938845234,62904,2.9
"4508","peak 2","27017",2746.14285714286,"Carlton","Minnesota","Midwest",46.5924,-92.677,0.495753350679955,65749,4.2
"4509","peak 2","27019",6802,"Carver","Minnesota","Midwest",44.8208,-93.8026,0.463736230617381,101891,2.9
"4510","peak 2","27021",2012.42857142857,"Cass","Minnesota","Midwest",46.9496,-94.3254,0.346765815517524,54267,4.8
"4511","peak 2","27023",1303.28571428571,"Chippewa","Minnesota","Midwest",45.0224,-95.5667,0.336711541370443,54984,3.2
"4512","peak 2","27025",4423.42857142857,"Chisago","Minnesota","Midwest",45.5025,-92.9083,0.341509979751229,84811,3.5
"4513","peak 2","27027",6382.42857142857,"Clay","Minnesota","Midwest",46.8924,-96.4907,0.507366853810602,64874,2.9
"4514","peak 2","27029",678,"Clearwater","Minnesota","Midwest",47.5775,-95.379,0.267629566694987,54896,5.6
"4515","peak 2","27031",110.857142857143,"Cook","Minnesota","Midwest",47.9026,-90.5346,0.65580662112454,58664,5.3
"4516","peak 2","27033",1241.14285714286,"Cottonwood","Minnesota","Midwest",44.0071,-95.1812,0.300311118388734,53725,3.9
"4517","peak 2","27035",4705.85714285714,"Crow Wing","Minnesota","Midwest",46.4824,-94.0709,0.341672267443308,60384,3.7
"4518","peak 2","27037",32206.8571428571,"Dakota","Minnesota","Midwest",44.6719,-93.0654,0.557292600063296,89075,3.5
"4519","peak 2","27039",1281.71428571429,"Dodge","Minnesota","Midwest",44.0226,-92.862,0.334700910806597,86436,2.8
"4520","peak 2","27041",3671.28571428571,"Douglas","Minnesota","Midwest",45.9337,-95.4535,0.325594868611628,67592,2.7
"4521","peak 2","27043",1015.71428571429,"Faribault","Minnesota","Midwest",43.6739,-93.9479,0.319812989638615,54193,4
"4522","peak 2","27045",1182.71428571429,"Fillmore","Minnesota","Midwest",43.674,-92.0902,0.374845564615765,62716,2.7
"4523","peak 2","27047",2269,"Freeborn","Minnesota","Midwest",43.6738,-93.3488,0.409620644547509,56716,3.5
"4524","peak 2","27049",3344.85714285714,"Goodhue","Minnesota","Midwest",44.4097,-92.7229,0.412278251152396,71497,3.3
"4525","peak 2","27051",420.714285714286,"Grant","Minnesota","Midwest",45.9341,-96.0122,0.355774493705528,55247,3.3
"4526","peak 2","27053",90945.5714285714,"Hennepin","Minnesota","Midwest",45.0046,-93.4769,0.704556668328992,82323,4
"4527","peak 2","27055",1300.28571428571,"Houston","Minnesota","Midwest",43.6714,-91.4929,0.424213286713287,64920,2.9
"4528","peak 2","27057",1449.85714285714,"Hubbard","Minnesota","Midwest",47.1086,-94.9166,0.344157346702661,56064,3.8
"4529","peak 2","27059",2775,"Isanti","Minnesota","Midwest",45.5615,-93.2951,0.294532700639571,77963,4
"4530","peak 2","27061",2782,"Itasca","Minnesota","Midwest",47.5095,-93.632,0.406084108279056,58660,4.8
"4531","peak 2","27063",830,"Jackson","Minnesota","Midwest",43.6741,-95.154,0.299879704416566,57915,3.4
"4532","peak 2","27065",960,"Kanabec","Minnesota","Midwest",45.9452,-93.2934,0.300151482363125,63595,4.6
"4533","peak 2","27067",5484.42857142857,"Kandiyohi","Minnesota","Midwest",45.1524,-95.0047,0.361193135618607,64129,3.6
"4534","peak 2","27069",357.857142857143,"Kittson","Minnesota","Midwest",48.7766,-96.7829,0.381205001894657,62762,2.9
"4535","peak 2","27071",572,"Koochiching","Minnesota","Midwest",48.2453,-93.7834,0.384137532505056,52545,5
"4536","peak 2","27073",646.714285714286,"Lac qui Parle","Minnesota","Midwest",44.9955,-96.1735,0.357920792079208,56825,2.5
"4537","peak 2","27075",601.714285714286,"Lake","Minnesota","Midwest",47.6409,-91.4457,0.506387114690364,61082,4
"4538","peak 2","27077",168.285714285714,"Lake of the Woods","Minnesota","Midwest",48.7712,-94.9046,0.278654485049834,56244,4.6
"4539","peak 2","27079",2047.85714285714,"Le Sueur","Minnesota","Midwest",44.3714,-93.7301,0.337257700083244,75519,3.3
"4540","peak 2","27081",475.857142857143,"Lincoln","Minnesota","Midwest",44.4126,-96.2671,0.300802568218299,55328,3.4
"4541","peak 2","27083",2968.42857142857,"Lyon","Minnesota","Midwest",44.4135,-95.839,0.359419840223377,63849,2.7
"4542","peak 2","27085",3199.14285714286,"McLeod","Minnesota","Midwest",44.8236,-94.2724,0.30635838150289,64380,3.4
"4543","peak 2","27087",404.285714285714,"Mahnomen","Minnesota","Midwest",47.3253,-95.809,0.482638888888889,46702,5.9
"4544","peak 2","27089",696.142857142857,"Marshall","Minnesota","Midwest",48.3581,-96.3685,0.25327596323098,59793,3.4
"4545","peak 2","27091",1657.85714285714,"Martin","Minnesota","Midwest",43.6743,-94.5512,0.300208919974566,54602,3.6
"4546","peak 2","27093",1957.14285714286,"Meeker","Minnesota","Midwest",45.1231,-94.5273,0.285830438317688,63812,3
"4547","peak 2","27095",2107.14285714286,"Mille Lacs","Minnesota","Midwest",45.938,-93.6301,0.299816188984955,59262,4.5
"4548","peak 2","27097",3061.14285714286,"Morrison","Minnesota","Midwest",46.0126,-94.2684,0.223284589426322,61847,3.8
"4549","peak 2","27099",3512.14285714286,"Mower","Minnesota","Midwest",43.6714,-92.7525,0.460015507883174,55276,3.2
"4550","peak 2","27101",842.285714285714,"Murray","Minnesota","Midwest",44.0222,-95.7633,0.295955882352941,61007,3.1
"4551","peak 2","27103",2196.42857142857,"Nicollet","Minnesota","Midwest",44.3499,-94.2474,0.503111111111111,71067,3
"4552","peak 2","27105",3620.28571428571,"Nobles","Minnesota","Midwest",43.6742,-95.7534,0.336546184738956,57300,3
"4553","peak 2","27107",420,"Norman","Minnesota","Midwest",47.3265,-96.4553,0.408020924149956,53961,4.2
"4554","peak 2","27109",10060,"Olmsted","Minnesota","Midwest",44.0038,-92.4018,0.54156590250041,80631,3
"4555","peak 2","27111",4444.42857142857,"Otter Tail","Minnesota","Midwest",46.4088,-95.708,0.328525508942553,59901,3
"4556","peak 2","27113",935.571428571429,"Pennington","Minnesota","Midwest",48.0662,-96.0367,0.352892675553113,55870,3.4
"4557","peak 2","27115",2613.42857142857,"Pine","Minnesota","Midwest",46.1207,-92.7413,0.338666333354165,55684,4.5
"4558","peak 2","27117",911.428571428571,"Pipestone","Minnesota","Midwest",44.023,-96.2586,0.264372469635628,55405,2.5
"4559","peak 2","27119",3252.71428571429,"Polk","Minnesota","Midwest",47.7739,-96.4019,0.34878799538284,60582,4.4
"4560","peak 2","27121",729.285714285714,"Pope","Minnesota","Midwest",45.586,-95.4445,0.352748504699516,59442,2.6
"4561","peak 2","27123",39028.5714285714,"Ramsey","Minnesota","Midwest",45.0171,-93.0996,0.714987988931572,68652,4.4
"4562","peak 2","27125",313.857142857143,"Red Lake","Minnesota","Midwest",47.8717,-96.0953,0.314663023679417,58384,3.5
"4563","peak 2","27127",1364.57142857143,"Redwood","Minnesota","Midwest",44.4037,-95.2538,0.284282955094157,60097,3.4
"4564","peak 2","27129",1352,"Renville","Minnesota","Midwest",44.7268,-94.9471,0.307086614173228,59110,4.1
"4565","peak 2","27131",5869.85714285714,"Rice","Minnesota","Midwest",44.3543,-93.2967,0.487642212632405,72438,3.2
"4566","peak 2","27133",1071.71428571429,"Rock","Minnesota","Midwest",43.6747,-96.2532,0.296946564885496,63451,1.9
"4567","peak 2","27135",1641.57142857143,"Roseau","Minnesota","Midwest",48.7751,-95.8108,0.259826623916399,62924,3
